Unnamed: 0,Date,time,score_func,Dataset,cluster_type,cluster_epochs,cluster_lr,classifier_epochs,cluster_num,Normal_class,AUROC,AUIN,AUOUT,DTACC,cluster_acc,pooling
,2022-6-21,6-20-5,msp_ood,banking,SCCL,0,3e-06,1,210,1,0.1143285,0.4719959573666709,0.198169019825369,0.5,0.1979678238780694,mean
,2022-6-21,6-26-41,energy,banking,SCCL,0,3e-06,1,220,1,0.3890277777777778,0.5940852315536214,0.2785926299412753,0.5016481481481481,0.1952582557154953,mean
,2022-6-21,6-26-41,energy_ood,banking,SCCL,0,3e-06,1,220,1,0.1281845,0.4776619002038658,0.2011298953638249,0.5,0.1952582557154953,mean
,2022-6-21,6-26-41,maha,banking,SCCL,0,3e-06,1,220,1,0.6888884259259259,0.7922347724255837,0.5230566769683144,0.6412592592592592,0.1952582557154953,mean
,2022-6-21,6-26-41,maha_ood,banking,SCCL,0,3e-06,1,220,1,0.982769,0.9899481185226496,0.971985538133105,0.93675,0.1952582557154953,mean
,2022-6-21,6-26-41,msp,banking,SCCL,0,3e-06,1,220,1,0.3807583333333333,0.5799228486466212,0.2800815500473204,0.5,0.1952582557154953,mean
,2022-6-21,6-26-41,msp_ood,banking,SCCL,0,3e-06,1,220,1,0.1607025,0.4860472171711546,0.2051760423067299,0.5,0.1952582557154953,mean
,2022-6-21,6-33-24,energy,banking,SCCL,0,3e-06,1,230,1,0.4062106481481482,0.6011198780979025,0.2831365639010489,0.5009074074074074,0.1903471634208298,mean
,2022-6-21,6-33-24,energy_ood,banking,SCCL,0,3e-06,1,230,1,0.1807515,0.4963773424345393,0.208806071229843,0.5,0.1903471634208298,mean
,2022-6-21,6-33-24,maha,banking,SCCL,0,3e-06,1,230,1,0.6656518518518519,0.7667140867433774,0.5184510293940029,0.62375,0.1903471634208298,mean
,2022-6-21,6-33-24,maha_ood,banking,SCCL,0,3e-06,1,230,1,0.986956,0.9923505708997956,0.9789155421234972,0.94925,0.1903471634208298,mean
,2022-6-21,6-33-24,msp,banking,SCCL,0,3e-06,1,230,1,0.3590648148148148,0.5675562403810455,0.2672230573056032,0.5,0.1903471634208298,mean
,2022-6-21,6-33-24,msp_ood,banking,SCCL,0,3e-06,1,230,1,0.156558,0.4845808013243779,0.2043497077864278,0.5,0.1903471634208298,mean
,2022-6-21,6-40-1,energy,banking,SCCL,0,3e-06,1,240,1,0.4144699074074074,0.5998372410436049,0.2882345260729758,0.50125,0.178662150719729,mean
,2022-6-21,6-40-1,energy_ood,banking,SCCL,0,3e-06,1,240,1,0.1755705,0.4920169580811648,0.2077616111810841,0.5,0.178662150719729,mean
,2022-6-21,6-40-1,maha,banking,SCCL,0,3e-06,1,240,1,0.6774467592592593,0.7739759165551474,0.5176671657316682,0.6316944444444446,0.178662150719729,mean
,2022-6-21,6-40-1,maha_ood,banking,SCCL,0,3e-06,1,240,1,0.9820415,0.9895783443446636,0.9708195801217916,0.9385,0.178662150719729,mean
,2022-6-21,6-40-1,msp,banking,SCCL,0,3e-06,1,240,1,0.3865611111111111,0.579069183319199,0.2789021453709553,0.5005,0.178662150719729,mean
,2022-6-21,6-40-1,msp_ood,banking,SCCL,0,3e-06,1,240,1,0.2267704999999999,0.5100167589681185,0.2172869705058814,0.50025,0.178662150719729,mean
,2022-6-21,6-46-44,energy,banking,SCCL,0,3e-06,1,250,1,0.4548027777777778,0.620386988865117,0.3047928953337617,0.5036944444444444,0.1849280270956816,mean
,2022-6-21,6-46-44,energy_ood,banking,SCCL,0,3e-06,1,250,1,0.17874,0.495150335851648,0.2088144301116926,0.5,0.1849280270956816,mean
,2022-6-21,6-46-44,maha,banking,SCCL,0,3e-06,1,250,1,0.6758509259259258,0.7906192085443131,0.5308338063435971,0.6282314814814814,0.1849280270956816,mean
,2022-6-21,6-46-44,maha_ood,banking,SCCL,0,3e-06,1,250,1,0.98999,0.9937255681958118,0.983867845922999,0.95375,0.1849280270956816,mean
,2022-6-21,6-46-44,msp,banking,SCCL,0,3e-06,1,250,1,0.4000069444444444,0.5824790689007626,0.2845974689575677,0.5,0.1849280270956816,mean
,2022-6-21,6-46-44,msp_ood,banking,SCCL,0,3e-06,1,250,1,0.13963,0.4797354229500882,0.201975153407645,0.5,0.1849280270956816,mean
,2022-6-21,6-53-34,energy,banking,SCCL,0,3e-06,1,260,1,0.42595,0.604413802816544,0.3003937028138002,0.5013240740740741,0.1739204064352243,mean
,2022-6-21,6-53-34,energy_ood,banking,SCCL,0,3e-06,1,260,1,0.186726,0.4984277953702526,0.2100528886780659,0.5,0.1739204064352243,mean
,2022-6-21,6-53-34,maha,banking,SCCL,0,3e-06,1,260,1,0.6931990740740741,0.7955747160470967,0.5483498548459439,0.6395833333333334,0.1739204064352243,mean
,2022-6-21,6-53-34,maha_ood,banking,SCCL,0,3e-06,1,260,1,0.989503,0.9937540516535684,0.9835235240190204,0.9575,0.1739204064352243,mean
,2022-6-21,6-53-34,msp,banking,SCCL,0,3e-06,1,260,1,0.3700217592592592,0.5682514780677579,0.2729536803204648,0.50025,0.1739204064352243,mean
,2022-6-21,6-53-34,msp_ood,banking,SCCL,0,3e-06,1,260,1,0.1157435,0.4724668863241026,0.1984124133021634,0.5,0.1739204064352243,mean
,2022-6-21,7-0-24,energy,banking,SCCL,0,3e-06,1,270,1,0.4876828703703704,0.6628179405616159,0.3237606474891598,0.5211111111111111,0.171549534292972,mean
,2022-6-21,7-0-24,energy_ood,banking,SCCL,0,3e-06,1,270,1,0.2170955,0.5107954258738459,0.2158888616096482,0.50025,0.171549534292972,mean
,2022-6-21,7-0-24,maha,banking,SCCL,0,3e-06,1,270,1,0.6646037037037038,0.7623809588870739,0.5253120579489423,0.6197685185185184,0.171549534292972,mean
,2022-6-21,7-0-24,maha_ood,banking,SCCL,0,3e-06,1,270,1,0.991557,0.9946146115256546,0.9871774618492412,0.962,0.171549534292972,mean
,2022-6-21,7-0-24,msp,banking,SCCL,0,3e-06,1,270,1,0.39235,0.5819493741854987,0.2809589774771251,0.50025,0.171549534292972,mean
,2022-6-21,7-0-24,msp_ood,banking,SCCL,0,3e-06,1,270,1,0.1310245,0.476606560282211,0.2005109337387939,0.5,0.171549534292972,mean
,2022-6-21,7-7-18,energy,banking,SCCL,0,3e-06,1,280,1,0.5266504629629629,0.6625398501739375,0.3616596431790201,0.5338240740740741,0.1703640982218459,mean
